,published_date,title,publisher,kode_emitten
174,2020-11-13,BRIBrain Otak Dibalik Kecanggihan Teknologi BRI,CNBC Indonesia,BBRI
175,2020-11-13,Emiten bank dengan kode saham BBRI akan bikin holding bareng PNM dan Pegadaian,Kontan,BBRI
176,2020-11-14,Ini Cara BRI Tingkatkan Kesadaran Investasi & Asuransi,CNBC Indonesia,BBRI
177,2020-11-15,Ini Keuntungan BRI Jika Konsolidasi dengan Pegadaian dan PNM Terealisasi,Bisnis,BBRI
178,2020-11-16,Desa BRILian Jadi Andalan BRI Pulihkan Ekonomi Desa,CNBC Indonesia,BBRI
179,2020-11-16,"BRI Luncurkan Indeks Aktivitas UMKM BMSI, Ini Keunggulannya",CNBC Indonesia,BBRI
180,2020-11-16,"BMSI, Indeks Acuan Bagi Pengembangan Bisnis UMKM BRI",CNBC Indonesia,BBRI
181,2020-11-16,Konkret! Ini Cara BRI Dukung Pemerintah Tingkatkan Ekspor RI,CNBC Indonesia,BBRI
182,2020-11-17,"BCA, CIMB Niaga, BRI, dan BNI Tawarkan KTA dengan Bunga Menarik",Bisnis,BBRI
183,2020-11-17,"Dorong Kebangkitan UMKM, BRI Cermat Terapkan Risk Management",CNBC Indonesia,BBRI
184,2020-11-17,"BRI Micro & SME Index, Kado dari BRI untuk Indonesia",CNBC Indonesia,BBRI
185,2020-11-18,"BRI, Pegadaian, & PNM Keroyok UMKM",CNBC Indonesia,BBRI
186,2020-11-19,"Genjot Kredit Digital untuk UMKM, BRI Kolaborasi dengan OVO",CNBC Indonesia,BBRI
187,2020-11-20,"Wow! Sangat Rendah, NPL KUR BRI Cuma 0,06%",CNBC Indonesia,BBRI
188,2020-11-20,"Tingkatkan Inklusi Keuangan, BRI Kolaborasi dengan Fintech",CNBC Indonesia,BBRI
189,2020-11-20,BRI Corporate University Raih Akreditasi Global,Bisnis,BBRI
190,2020-11-23,BRI sudah selesaikan 70% rekomendasi hasil pemeriksaan BPK,Kontan,BBRI
191,2020-11-23,"Fantastis, BRI Salurkan KUR Super Mikro Rp 6 T Dalam 2 Bulan",CNBC Indonesia,BBRI
192,2020-11-24,Dirut BRI Sunarso Dinobatkan Sebagai Best CEO of The Year,CNBC Indonesia,BBRI
193,2020-11-24,"5 Berita Populer Finansial, BRI Syariah (BRIS) Resmi Naik Kelas jadi BUKU 3 dan Menteri BUMN Temui Wapres Bahas Kelanjutan Merger 3 Bank Syariah",Bisnis,BBRI
194,2020-11-25,"Kredit Lesu, Bos BRI: Uang Rp 1.200 T 'Nganggur' di Bank",CNBC Indonesia,BBRI
195,2020-11-25,"BRI Ventures Dapat Modal Rp 150 M, Salah Satunya dari Grab",CNBC Indonesia,BBRI
196,2020-11-25,"Bukan BCA, BRI atau HMSP Pemilik Saham Terbanyak, tapi FREN",CNBC Indonesia,BBRI
197,2020-11-26,BRI Agro gandeng Restock untuk penyaluran kredit melalui platform digital,Kontan,BBRI
198,2020-11-26,"Perkuat Digital Security, BRI Akan Bermitra dengan Element",CNBC Indonesia,BBRI
199,2020-11-27,BRI Pacu UMKM untuk Berkembang & Wujudkan SDGs di Indonesia,CNBC Indonesia,BBRI
200,2020-11-30,"Terungkap! Alasan Erick Sinergikan BRI, PNM & Pegadaian",CNBC Indonesia,BBRI
201,2020-11-30,BRI Dinobatkan Sebagai The Most Resilient BUMN,CNBC Indonesia,BBRI
202,2020-11-30,"Profil Sunarso, Dirut BBRI Pemenang The Best CEO Top BUMN Award 2020",Bisnis,BBRI
203,2020-11-30,"Manfaatkan GSP, BRI & Kemendag Pacu Ekspor Produk UMKM ke AS",CNBC Indonesia,BBRI
204,2020-11-30,"Rekam Jejak Pemenang Top CEO BUMN Kuswiyoto, Dari BRI Ke Pegadaian",Bisnis,BBRI
205,2020-12-01,"Demi Penetrasi Pembiayaan, BRI & BRI Ventures Jalin Kerjasama",CNBC Indonesia,BBRI
206,2020-12-02,BRI Ventures Suntikkan Rp 30 M ke Startup Minuman Kekinian,CNBC Indonesia,BBRI
207,2020-12-02,Inovasi Digital Attacker BRI Agro,CNBC Indonesia,BBRI
208,2020-12-03,BRI Insurance Syariah Resmikan Cabang di Serambi Mekah,CNBC Indonesia,BBRI
209,2020-12-06,"Kampung Coklat UMKM Binaan BRI, Dari Blitar Menuju Global",CNBC Indonesia,BBRI
210,2020-12-08,BRI Agro & PAYFAZZ Kerja Sama Agen & Layanan Perbankan,CNBC Indonesia,BBRI
211,2020-12-08,"Obral Kuota KUR Akhir Tahun! Ini Cara Mengajukan di BRI, BNI, dan Bank Mandiri",Bisnis,BBRI
212,2020-12-08,Strategi BRI Dorong Pembangunan Desa Jadi Sentra Produksi,CNBC Indonesia,BBRI
213,2020-12-08,Asep Sasar Pasar Global via BRI UMKM EXPO[RT] BRILIANPRENEUR,CNBC Indonesia,BBRI
214,2020-12-09,"Berkah Covid, Saham BRI Bikin Cuan 100% Dalam Hitungan Bulan",CNBC Indonesia,BBRI
215,2020-12-10,"BRI Finance Rilis Aplikasi MY BRIF, Agunan BPKB Bisa Cair 90 Persen",Bisnis,BBRI
216,2020-12-11,"Merger makin terang, harga saham BRI Syariah (BRIS) catat rekor tertinggi sejak IPO",Kontan,BBRI
217,2020-12-11,BRI Rogoh Rp 400 M Borong Saham BRIS yang Tak Setuju Merger,CNBC Indonesia,BBRI
218,2020-12-12,Transaksi layanan API Bank BRI telah mencapai Rp 40 triliun,Kontan,BBRI
219,2020-12-13,BRI Beri Bantuan Sarana Prasarana bagi 1.000 Pasar Rp 25 M,CNBC Indonesia,BBRI
220,2020-12-14,"BRI Syariah (BRIS) Ganti Nama, BRI Agro (AGRO) Digadang jadi Bank Digital",Bisnis,BBRI
221,2020-12-14,BRI Ventures & GDP Suntik Modal ke Produsen Sepatu Brodo,CNBC Indonesia,BBRI
222,2020-12-14,"Nilai tukar rupiah menguat, ini kurs dollar-rupiah di BRI hari ini Senin 14 Desember",Kontan,BBRI
223,2020-12-14,"UMKM Go Global, Business Matching BRI Raih Kontrak US$59 Juta",CNBC Indonesia,BBRI
224,2020-12-14,Bahana Artha Ventura akan sinergi dengan Bank BRI,Kontan,BBRI
225,2020-12-15,"Selain Tunjuk Pengurus, Ini Hasil Lengkap RUPSLB BRI Syariah (BRIS)",Bisnis,BBRI
226,2020-12-16,"Imbas Corona, Bos BRI: 2,5% Debitur Berpotensi Gagal Bayar",CNBC Indonesia,BBRI
227,2020-12-16,Erick Buka-bukaan soal Alasan 'Lebur' BRI-PNM-Pegadaian,CNBC Indonesia,BBRI
228,2020-12-16,125 Ribu Karyawan dari 5 Negara Peringati HUT ke-125 BRI,CNBC Indonesia,BBRI
229,2020-12-16,"Bos BRI: UMKM Cepat Kena Krisis, tapi Paling Cepat Pulih",CNBC Indonesia,BBRI
230,2020-12-18,"Produk UMKM BRI Kian Beragam, Ekonomi Kreatif Berkembang",CNBC Indonesia,BBRI
231,2020-12-20,Mahasiswa Ini Kasih Saham BBRI untuk Hadiah Wisuda Pacarnya,Bisnis,BBRI
232,2020-12-21,"Saham BRI Agro (AGRO) kena suspensi, harga melesat 748% di semester II 2020",Kontan,BBRI
233,2020-12-21,"Dominasi Pasar Perdana dan Sekunder, BRI Borong Tiga Penghargaan Sebagai Dealer Utama dari Kemenkeu",Bisnis,BBRI
234,2020-12-21,"Jadi Dealer Utama Kemenkeu, BRI Borong Tiga Penghargaan",CNBC Indonesia,BBRI
