,published_date,title,publisher,kode_emitten
209,2022-06-26,BTN Gelar Akad Massal KPR Subsidi 10.000 Unit dalam Sehari,Kontan,BBTN
210,2022-07-07,"Baru 3 Bulan, Tabungan BTN Bisnis Sudah Capai 15.000 Rekening",CNBC Indonesia,BBTN
211,2022-07-11,"Penanganan Kasus Korupsi Kredit BTN Rp39,5 Miliar Dinilai Janggal",Bisnis,BBTN
212,2022-07-16,Posisi Bank BTN akan Tergusur Bila Danamon (BDMN) dan Bank Panin (PNBN) Jadi Merger,Kontan,BBTN
213,2022-07-16,"Suku Bunga KPR Terbaru 10 Bank Besar: BRI, BCA, hingga BTN",Bisnis,BBTN
214,2022-07-20,"Diduga Terlibat Korupsi Kredit Macet Bank BTN Rp39,5 Miliar, Mujianto Resmi Ditahan",Bisnis,BBTN
215,2022-08-24,"Gandeng Agen Properti, Bank BTN Bidik Penyaluran KPR Rp1 Triliun",Bisnis,BBTN
216,2022-08-28,Respons Bank BNI Terkait Wacana Akuisisi Bank BTN,Kontan,BBTN
217,2022-09-02,"Terkait Isu Merger Bank BTN dengan BNI, Ini Penjelasan Kementerian BUMN",Kontan,BBTN
218,2022-09-02,BTN Dukung Pembiayaan KPR Terjangkau Bagi Dosen,Kontan,BBTN
219,2022-09-14,Siap-siap! Bunga KPR BTN Naik 2-3 Bulan Lagi,CNBC Indonesia,BBTN
220,2022-09-15,Rasio Kredit Macet Bank Tabungan Negara (BBTN) Semakin Menurun,Kontan,BBTN
221,2022-09-15,BTN (BBTN) Terus Pacu Penyaluran Kredit Perumahan Pada Tahun 2023,Bisnis,BBTN
222,2022-09-15,"BTN Kucurkan Kredit Rp286 T, Paling Banyak KPR Subsidi",CNBC Indonesia,BBTN
223,2022-09-25,"Perkuat Dana Murah, BTN Sasar Himpunan Tabungan Bisnis ke Pengusaha di Medan",Kontan,BBTN
224,2022-09-28,"Sasar Pelaku Usaha, BTN Berhasil Himpun Dana Rp 1,6 Triliun lewat Tabungan Bisnis",Kontan,BBTN
225,2022-09-29,"Erick Thohir Cs Pastikan Bank BUMN BRI, BNI, Mandiri, BTN Baru Kerek Suku Bunga Tahun Depan",Bisnis,BBTN
226,2022-09-29,"BTN Sudah Himpun Dana Rp 1,6 Triliun lewat Tabungan Bisnis",Kontan,BBTN
227,2022-10-08,"NPL Membuncit, BTN Bersih-bersih Aset Bermasalah",Kontan,BBTN
228,2022-10-12,"BTN (BBTN) Luncurkan Skema KPR Rent To Own, Apa Itu?",Bisnis,BBTN
229,2022-10-12,"BI Rate Naik, Ini Bocoran Suku Bunga KPR BTN dan CIMB Niaga",Bisnis,BBTN
230,2022-10-12,Pengembang Properti Bicara Soal Program KPR Rent To Own dari BTN,Bisnis,BBTN
