,published_date,title,publisher,kode_emitten
702,2022-03-25,Intip Nih Besarnya Penerimaan Dividen Bos BCA,CNBC Indonesia,BBCA
703,2022-03-28,"Duh! Uang Nasabah Hilang Rp135 Juta, BCA Duga Terkena Skimming",Bisnis,BBCA
704,2022-03-28,Uang Nasabah BCA Hilang Rp135 Juta. Ini Modus dan Cara Menghindari Skimming ATM,Bisnis,BBCA
705,2022-03-28,"Duit Nasabah Dibobol Rp135 Juta, BCA Siap Ganti 100 Persen",Bisnis,BBCA
706,2022-03-28,Begini Cara Daftar dan Aktivasi Internet Banking BCA,Bisnis,BBCA
707,2022-03-28,"BCA Ganti 100% Dana Nasabah yang Dicuri Maling, Asal...",CNBC Indonesia,BBCA
708,2022-03-29,Bos BCA (BBCA) Bagikan Cara Menjaga Keamanan Data ATM Nasabah,Bisnis,BBCA
709,2022-03-29,"BCA (BBCA) Guyur Kredit Rp2,7 Triliun ke Anak Usaha Indonet (EDGE)",Bisnis,BBCA
710,2022-03-30,"Gangguan Mobile Banking Mandiri (BMRI) dan BCA (BBCA), Bukti Layanan Digital Bank Punya PR Segudang",Bisnis,BBCA
711,2022-04-01,"Anak Usaha TPMA, Trans Logistik, Raih Kredit dari BCA Setara Rp731 Miliar",Bisnis,BBCA
712,2022-04-04,"Sejumlah Layanan BCA (BBCA) Kena PPN 11 Persen, Ini Daftarnya",Bisnis,BBCA
713,2022-04-04,Ini Dia Layanan BCA yang Terdampak Kenaikan PPN Jadi 11%,CNBC Indonesia,BBCA
714,2022-04-05,Panca Budi Idaman (PBID) dan BCA akan Salurkan KUR Rp20 Miliar,Bisnis,BBCA
715,2022-04-05,"BCA Perpanjang Promo Bunga KPR 2,65 Persen hingga 30 April 2022",Bisnis,BBCA
716,2022-04-05,"BCA (BBCA) Siapkan Uang Tunai Rp58,12 Triliun selama Ramadan dan Lebaran 2022",Bisnis,BBCA
717,2022-04-06,"Kurs Jual Beli Dolar AS di BCA (BBCA), BRI (BBRI), BNI (BBNI), dan Mandiri (BMRI) Hari Ini Rabu 6 April 2022",Bisnis,BBCA
718,2022-04-07,"OJK Punya Pimpinan Baru, Ini Harapan Bos BCA (BBCA) dan Ekonom",Bisnis,BBCA
719,2022-04-08,Cara Menukarkan Uang Baru Lewat BCA dan BRI,Bisnis,BBCA
720,2022-04-11,"Ada Promo Makan Hokben, Burger King, hingga Bebek Kaleyo dari BCA (BBCA) dan Mandiri (BMRI)",Bisnis,BBCA
721,2022-04-12,"Pencairan Insentif Kartu Prakerja Kini Bisa di BCA (BBCA), Berikut Caranya",Bisnis,BBCA
722,2022-04-12,Nasabah BCA dengan Simpanan Rp 5 Miliar Naik 15% pada Maret 2022,Kontan,BBCA
723,2022-04-12,"Paytren Butuh Rp 200 T per Bulan, 5 Bulan Bisa Akuisisi BCA!",CNBC Indonesia,BBCA
724,2022-04-13,"Kurs Jual Beli Dolar AS di BCA dan BRI, Rabu 13 April 2022",Bisnis,BBCA
725,2022-04-13,"BCA Insurance Dongkrak Laba ke Rp134,72 Miliar, Hasil Underwriting Moncer",Bisnis,BBCA
726,2022-04-15,"Per Maret 2022, Nasabah BCA dengan Simpanan Rp5 Miliar Naik 15 Persen",Bisnis,BBCA
727,2022-04-15,"Daftar 20 Bank Terbaik di Indonesia 2022 Versi Forbes, Ada BCA (BBCA) hingga Bank Jago (ARTO)",Bisnis,BBCA
728,2022-04-16,Begini Cara Mudah Top Up dan Cek Saldo Flazz BCA,Bisnis,BBCA
729,2022-04-17,"Jadi Bank Terbaik Dunia Versi Forbes, Bos BCA (BBCA) Bicara Ekspansi",Bisnis,BBCA
730,2022-04-18,"Valuasi Terlalu Mahal, Simak Rekomendasi Saham BBCA",Kontan,BBCA
731,2022-04-18,Mau Jadi Nasabah Prioritas BCA (BBCA)? Berikut Syarat dan Keuntungannya,Bisnis,BBCA
732,2022-04-20,Daftar Lengkap Lokasi Penukaran Uang Lebaran BCA (BBCA) di Jabodetabek,Bisnis,BBCA
733,2022-04-21,"Kuartal I-2022, Kredit BCA Tumbuh 8,6% Jadi Rp 637,1 T",CNBC Indonesia,BBCA
734,2022-04-21,"Di Tengah Ancaman Dampak Perang Rusia-Ukraina, Ini Kata Bos BCA (BBCA)",Bisnis,BBCA
735,2022-04-21,"BCA Cetak Laba Rp 8,1 T di Kuartal I-2022, Tumbuh 14,6%",CNBC Indonesia,BBCA
736,2022-04-21,Top! Dana Masyarakat di BCA Hampir Rp 1.000 T,CNBC Indonesia,BBCA
737,2022-04-23,Transaksi Digital Banking BCA (BBCA) Terus Tumbuh pada Kuartal I/2022,Bisnis,BBCA
738,2022-04-25,"Blu by BCA Digital Punya 675.900 Pengguna, Mayoritas Tinggal di Jakarta",Bisnis,BBCA
739,2022-04-25,"Bank Ramai-ramai Tutup Kantor Cabang, BCA (BBCA): Layanan Tatap Muka Masih Relevan",Bisnis,BBCA
740,2022-04-25,Bos BCA Beberkan Kunci Layanan Prima Perbankan,Bisnis,BBCA
741,2022-04-25,"Catat Yuk! Ini Lokasi Penukaran Uang Lebaran 2022 di BCA, BSI, dan CIMB Niaga",Bisnis,BBCA
742,2022-04-26,"Jalankan Stress Test, Jurus BCA Digital Antisipasi Lonjakan Trafik saat Acara Spesial",Bisnis,BBCA
743,2022-04-26,BCA Digital Luncurkan Fitur Pinjaman Langsung pada Kuartal IV/2022,Bisnis,BBCA
744,2022-04-27,"Jelang Libur Lebaran 2022, Ini Jadwal Operasional Kantor Cabang BCA (BBCA)",Bisnis,BBCA
745,2022-04-27,Daftar Lokasi Penukaran Uang Lebaran Bank BCA di Jabodetabek,CNBC Indonesia,BBCA
746,2022-04-27,"Kantor Cabang BCA Buka Pas Libur Lebaran, Cek Tanggalnya!",CNBC Indonesia,BBCA
747,2022-04-30,Simak Jadwal Kantor Cabang BCA dan Mandiri Selama Libur Lebaran 2022,Bisnis,BBCA
748,2022-05-01,Mobile Banking dan Bank Digital BCA (BBCA) Apa Bedanya?,Bisnis,BBCA
749,2022-05-03,"Daftar Kantor Cabang BCA (BBCA) yang Buka Mulai Besok, 4-5 Mei 2022",Bisnis,BBCA
750,2022-05-04,Simak Cara Memblokir Kartu ATM BCA dan Bank Mandiri Melalui Gadget,Bisnis,BBCA
751,2022-05-04,"Cara Buka Rekening BRI (BBRI), BCA (BBCA), BNI (BBNI), dan Mandiri (BMRI) Secara Online",Bisnis,BBCA
752,2022-05-04,"Mulai Hari Ini 4 Mei Sampai Besok 5 Mei, Ini Daftar Kantor BCA (BBCA) yang Mulai Buka",Bisnis,BBCA
753,2022-05-08,"Bank Mandiri Jadi Bank dengan Aset Terbesar, Bank BCA Catat Pertumbuhan Aset Tinggi",Kontan,BBCA
754,2022-05-09,"Saham Big Caps Tumbang, BBCA, BMRI, BBRI, ASII Sentuh ARB",Kontan,BBCA
755,2022-05-09,"Saham BRI (BBRI), BCA (BBCA), Mandiri (BMRI), BNI (BBNI) Anjlok, Intip Kinerjanya",Bisnis,BBCA
756,2022-05-10,Wisma BCA (BBCA) Foresta BSD Punya SPKLU yang Beroperasi 24 Jam,Bisnis,BBCA
757,2022-05-10,"Ini Promo Nonton Bioskop XXI dari Bank Danamon, BCA, Grab, BNI dan DBS",Bisnis,BBCA
758,2022-05-11,"Kredit Korporasi BCA Tumbuh 9,2 Persen, Sektor Ini Jadi Kontributor Terbesar",Bisnis,BBCA
759,2022-05-11,"Bank Mandiri, BRI dan BCA Menyiapkan Suntikan Modal ke Anak Usaha",Kontan,BBCA
760,2022-05-12,"Bak Petir di Siang Bolong IHSG Anjlok 3 Persen ke 6.600, Saham BCA Dilego Asing Rp617 Miliar",Bisnis,BBCA
761,2022-05-12,Ini 3 Cara Top Up M-Tix via BCA dengan Mudah,Kontan,BBCA
762,2022-05-13,"BBCA, BBRI, BMRI, hingga BBNI Berebut Pembiayaan Manufaktur, Siapa Juara?",Bisnis,BBCA
763,2022-05-14,Top 5 News BisnisIndonesia.id: Strategi Bertahan BCA hingga Runtuhnya Reputasi Softbank,Bisnis,BBCA
764,2022-05-16,"Gaji Direksi BBRI, BMRI, BBCA hingga BBNI",Bisnis,BBCA
765,2022-05-17,Kurs Dolar AS ke Rupiah Hari ini (17/5) di BRI dan BCA,Bisnis,BBCA
766,2022-05-18,Kurs Dolar AS Hari ini (18/5) di BRI & BCA,Bisnis,BBCA
767,2022-05-18,BCA (BBCA) Berikan Fasilitas Pinjaman Kredit ke Bank Oke (DNAR) Senilai Rp100 Miliar,Bisnis,BBCA
768,2022-05-18,"BTN (BBTN) Dapat Pinjaman Rp1,4 Triliun dari JICA, Citi Indonesia, dan BCA (BBCA)",Bisnis,BBCA
769,2022-05-18,Kurs Jual Beli Dolar AS di BCA (BBCA) dan BRI (BBRI) Hari Ini Kamis 19 Mei 2022,Bisnis,BBCA
770,2022-05-19,Jangan Panik! Ini Cara Mengembalikan Uang Salah Transfer di Bank BCA,Bisnis,BBCA
771,2022-05-19,"Simak Menu Saham Hari Ini, Beli BBCA-GOTO dan Jual AALI-ARTO",CNBC Indonesia,BBCA
772,2022-05-20,Bos BCA (BBCA) Buka-bukaan Strategi Antisipasi Kenaikan Bunga Acuan Bank Indonesia,Bisnis,BBCA
773,2022-05-21,Belajar ‘Seni’ Melepas Kredit ala Bos BCA (BBCA) Jahja Setiaatmadja,Bisnis,BBCA
774,2022-05-23,"Cara Blokir Kartu ATM BCA yang Hilang Lewat HP, Bisa Pakai M-Banking atau WhatsApp",Bisnis,BBCA
775,2022-05-23,Kurs Jual Beli Dolar AS di BCA (BBCA) dan BRI (BBRI) Hari Ini Senin 23 Mei 2022,Bisnis,BBCA
776,2022-05-29,"Ramalan Bos BCA Soal Hanya 3 Bank Digital yang Akan Bertahan, Mulai Terbukti?",Bisnis,BBCA
777,2022-05-30,Begini Cara BCA Bersaing di Kompetisi Bank Digital,Bisnis,BBCA
778,2022-05-30,Bareskrim Polri Berhasil Bongkar Deposit Box Indra Kenz di BCA,Bisnis,BBCA
779,2022-06-02,"Saham-Saham Big Cap Penekan IHSG, EMTK-BBCA Masuk Daftar",Bisnis,BBCA
780,2022-06-03,"Lowongan Kerja Magang Bakti BCA Bagi Lulusan SMA hingga S1, Ini Link dan Syaratnya",Bisnis,BBCA
781,2022-06-04,Saham Emiten Mertua Syahrini (PLIN) sampai Hary Tanoe (BCAP) Masuk Top Losers Pekan Ini,Bisnis,BBCA
782,2022-06-05,"Arab Saudi Buka Ibadah Haji, Anak Usaha BCA (BBCA) Ikut Untung",Bisnis,BBCA
783,2022-06-07,"Bunga 6%-7%, Begini Cara Dapat KUR dari BRI Hingga BCA",CNBC Indonesia,BBCA
784,2022-06-08,"Viral Penipuan Berkedok Tawaran Jadi Nasabah BCA Prioritas, Ini Cirinya!",Bisnis,BBCA
785,2022-06-09,Ini 3 Cara Cek Nomor Rekening BCA secara Online dan Offline,Kontan,BBCA
786,2022-06-09,"BCA Hanya Surati Kandidat Prioritas, Selain Ini Penipuan!",CNBC Indonesia,BBCA
787,2022-06-13,"Makin Ramai, BCA (BBCA) Catat AUM Nasabah Prioritas Naik 14 Persen",Bisnis,BBCA
788,2022-06-13,BCA (BBCA) Siapkan Belanja Rp500 Miliar Tangkal Kejahatan Siber,Bisnis,BBCA
789,2022-06-13,"Perkuat Sistem Keamanan Digital, BCA Siapkan Rp 500 M",CNBC Indonesia,BBCA
790,2022-06-13,Nemu Akun Palsu BCA di Media Sosial? Laporkan Segera!,CNBC Indonesia,BBCA
791,2022-06-14,"Saham GOTO Punya Bobot Lebih Besar dari BBCA, Begini Pandangan Analis",Kontan,BBCA
792,2022-06-15,"Tarik Tunai Tanpa Kartu BCA (BBCA), Transaksi Capai 54 Juta",Bisnis,BBCA
793,2022-06-18,"Gaet Konsultan Singapura, BCA hadirkan Gedung Ramah Lingkungan di Wisma BCA Foresta",Kontan,BBCA
794,2022-06-19,BCA Finance Kejar Setoran Demi Pulihkan Aset,Bisnis,BBCA
795,2022-06-20,Produsen Taro (AISA) Mau Tarik Pinjaman US$350 Juta dari BNI dan BCA,Bisnis,BBCA
796,2022-06-20,"BBRI, BBCA, BBNI dan Isu Lingkungan di Pembiayaan Perbankan Indonesia",Bisnis,BBCA
797,2022-06-20,"Cucu Usaha Grup Djarum (TOWR) Tambah Utang Rp1,5 Triliun dari BCA",Bisnis,BBCA
798,2022-06-21,BCA Kucurkan Rp 472 Miliar Untuk Eco Paper Indonesia,CNBC Indonesia,BBCA
799,2022-06-22,"Kurs Jual Beli Dollar AS di BCA, BRI, Mandiri & BNI, Hari Ini (22/6)",Bisnis,BBCA
800,2022-06-23,"Bank Disebut Serakah Cari Laba, Bos BCA (BBCA) Buka Suara",Bisnis,BBCA
801,2022-06-23,Beda Pandangan Bos BCA (BBCA) dan Bank Jago (ARTO) soal Ramalan Bank Digital,Bisnis,BBCA
802,2022-06-24,"Tingkatkan Penetrasi Hingga 20 Persen per Bulan, Ini Modal BCA Digital (BLU)",Bisnis,BBCA
803,2022-06-28,"Gandeng Pinjol, BCA Digital Bidik 19 Juta UMKM",Bisnis,BBCA
804,2022-06-30,Ini Sejumlah Inisiatif BCA Wujudkan Pembangunan Berkelanjutan,Kontan,BBCA
805,2022-07-01,"Sampah Operasional Bank BCA Berton-ton, Jadi Apaan?",CNBC Indonesia,BBCA
806,2022-07-01,"Gencar Salurkan Kredit Hijau, BCA Incar Sektor Ini",CNBC Indonesia,BBCA
807,2022-07-01,"Gak Latah Rilis Green Bond, Pembiayaan Hijau BCA Pakai Ini",CNBC Indonesia,BBCA
808,2022-07-02,BCA (BBCA) Dikabarkan Hapus Pinjaman Trikomsel Oke (TRIO),Bisnis,BBCA
809,2022-07-05,"Kurs Jual Beli Dollar AS di BCA, BRI, Bank Mandiri, dan BNI (BBNI), Hari Ini (5/7)",Bisnis,BBCA
810,2022-07-05,BCA (BBCA) Optimistis Sektor Pembiayaan Berkelanjutan Tetap Tumbuh Tahun Ini,Bisnis,BBCA
811,2022-07-05,"Inilah 4 Cara Isi Saldo LinkAja lewat Mobile Banking BCA, BRI, Mandiri, dan BNI",Kontan,BBCA
812,2022-07-06,"Survei Populix: m-Banking BCA dan BRI Dominasi Pasar, Siapa Menyusul?",Bisnis,BBCA
813,2022-07-07,"Kurs Jual Beli Dolar AS di BCA, BRI, Bank Mandiri, dan BNI Hari Ini (7/7)",Bisnis,BBCA
814,2022-07-07,"Mayoritas Big Cap Turun, Saham BBCA & BBRI Tetap Layak Dicermati",Bisnis,BBCA
815,2022-07-08,"Gugat BCA (BBCA), Cahaya Bintang Medan (CBMF) Persoalkan Jaminan yang Dilelang",Bisnis,BBCA
816,2022-07-11,"Suku Bunga Dasar Kredit di BRI, Mandiri, BNI, dan BCA per Senin 11 Juli",Bisnis,BBCA
817,2022-07-11,"Kurs Jual Beli Dolar AS di BCA (BBCA), BRI (BBRI), dan BNI (BBNI), Senin (11/7/2022)",Bisnis,BBCA
818,2022-07-14,"BCA Gelar BCA Expo 2022 di Medan, untuk Genjot Bisnis di Semester II-2022",Kontan,BBCA
819,2022-07-14,Bank BCA Digital Melaju Jadi Bank Digital Terbaik Indonesia,Kontan,BBCA
820,2022-07-15,"Kurs Jual Beli Dolar AS di BCA, BRI, Bank Mandiri & BNI Hari Ini, 15 Juli 2022",Bisnis,BBCA
821,2022-07-15,"BCA Ogah Tutup Kantor Cabang, Ternyata Ini Alasannya",Bisnis,BBCA
822,2022-07-15,"Rogoh Rp352,5 Juta, Direktur BCA (BBCA) Beli 50 Ribu Saham",Bisnis,BBCA
823,2022-07-16,"Laba BCA Life Tumbuh 73,9 Persen di Paruh 2022",Bisnis,BBCA
824,2022-07-16,"Suku Bunga KPR Terbaru 10 Bank Besar: BRI, BCA, hingga BTN",Bisnis,BBCA
825,2022-07-17,"Jumlah Pengguna BCA Digital (Blu) Sentuh 800.000, Berapa Pengguna Aktif?",Bisnis,BBCA
826,2022-07-19,"Saham Pilihan saat Inflasi Tinggi: Ada BBCA, BMRI, MAPI & PWON",Bisnis,BBCA
827,2022-07-22,"Bank Digital BCA Punya 806.000 Pengguna Aktif, Total Transaksi Sentuh Rp36 Triliun",Bisnis,BBCA
828,2022-07-22,"Kuartal I/2022, Rasio NPL BCA (BBCA) Terjaga di Level 2,3 Persen",Bisnis,BBCA
829,2022-07-23,"BCA Digital Sebut Jumlah Transaksi di Aplikasi Blu Sudah Capai 15,4 Juta Kali",Kontan,BBCA
830,2022-07-23,Bos BCA Digital: Nasabah Saldo Nol Hanya Menjadi Beban,Bisnis,BBCA
831,2022-07-23,"Bos BCA Digital Ingin Nasabah Gemar Transaksi Lewat Blu, Kenapa?",Bisnis,BBCA
832,2022-07-25,Cek! Ini Syarat dan Cara Buka Rekening Blu by BCA Digital,Bisnis,BBCA
833,2022-07-25,Nasabah Saldo Nol jadi Beban bagi BCA? Simak Alasannya,Bisnis,BBCA
834,2022-07-26,"Kode Transfer Bank BCA, BNI, BRI, Mandiri, BSI, BTN & Lainnya",CNBC Indonesia,BBCA
835,2022-07-26,"ATM Semakin Ditinggalkan, Data Transaksi BCA (BBCA) Buktinya",Bisnis,BBCA
836,2022-07-27,Wuih! BCA Catat Rekor Kenaikan Kredit Tertinggi,CNBC Indonesia,BBCA
837,2022-07-27,"NPL Turun ke 2,2%, BCA Sebut Kembali ke Level Sebelum Pandemi",CNBC Indonesia,BBCA
838,2022-07-27,"Mulai Ekspansif, Aset dan Laba BCA Finance Tumbuh di Paruh Awal 2022",Bisnis,BBCA
839,2022-07-28,"The Fed Naikkan Suku Bunga 75 Basis Poin, Ini Kata Bos BCA (BBCA)",Bisnis,BBCA
840,2022-07-28,"Update Kinerja Bank Semester I/2022: BRI (BBRI), BCA (BBCA), BJB (BJBR), CIMB Niaga (BNGA)",Bisnis,BBCA
841,2022-07-29,"BCA Digital Rugi Rp36,21 Miliar pada Semester I/2022",Bisnis,BBCA
842,2022-07-29,"Bos BCA hingga OJK Curhat Lagi Soal Bank Digital, Jadi Ramalan Selanjutnya?",Bisnis,BBCA
843,2022-07-30,Bank Danamon dan Bos BCA Bicara Soal Prospek HAKI jadi Jaminan Utang,Bisnis,BBCA
844,2022-07-30,BCA (BBCA) Catat Ada 48.000 Nasabah Aktif Gunakan Layanan SMS Banking,Bisnis,BBCA
845,2022-08-01,Apa Penyebab BCA Mobile Error Hari Ini (1/8)? Manajemen Sebut Ada Kendala,Bisnis,BBCA
846,2022-08-01,"Mbanking BCA (BBCA) Error, Ini Update Manajemen",Bisnis,BBCA
847,2022-08-01,"Netizen Protes Mbanking BCA Error, Manajemen BCA (BBCA) Minta Maaf",Bisnis,BBCA
848,2022-08-01,"Rupiah Menguat, Cek Kurs Jual Beli Dolar AS Hari Ini di BCA, BRI, Bank Mandiri, dan BNI",Bisnis,BBCA
849,2022-08-01,"BCA di Posisi Ketiga dengan Aset Terbesar Rp 1.264,46 triliun pada Semester I 2022",Kontan,BBCA
850,2022-08-01,Ini Penjelasan BCA Terkait Internet Banking Error,CNBC Indonesia,BBCA
851,2022-08-01,Layanan M-Banking BCA Kembali Normal setelah Sempat Error,Bisnis,BBCA
852,2022-08-02,"Kurs Dolar AS Hari Ini di BCA, BRI, Bank Mandiri, dan BNI",Bisnis,BBCA
853,2022-08-02,Ini Syarat dan Link Pengajuan KUR BCA dan BRI Secara Online,Bisnis,BBCA
854,2022-08-03,Kredit Macet BCA (BBCA) dan Bank Mandiri (BMRI) di Bawah Rata-Rata Industri,Bisnis,BBCA
855,2022-08-03,"Era Bank Digital, Bos BCA (BBCA) Bocorkan Strategi Menangkan Pasar",Bisnis,BBCA
856,2022-08-04,BCA Digital Rugi! Ini Penjelasan Bos BCA Digital,Bisnis,BBCA
857,2022-08-04,"Pembiayaan BCA Syariah Capai Rp7 Triliun, Segmen Komersial Jadi Penopang",Bisnis,BBCA
858,2022-08-04,"Meski Masih Rugi, Bos BCA Digital Pede Aplikasi blu Diterima Masyarakat",Bisnis,BBCA
859,2022-08-04,"Portofolio Dwimuria Investama Andalan: TOWR, BCA hingga Surat Utang Korporasi",Bisnis,BBCA
860,2022-08-04,"BCA Syariah Incar Portofolio KPR 5 Persen, Andalkan Bunga Murah",Bisnis,BBCA
861,2022-08-04,BCA Syariah Siapkan Strategi Demi Pacu Dana Murah,Bisnis,BBCA
862,2022-08-05,"Bos Bank Jago (ARTO) Bicara Nasib Bank Digital, Sepakat dengan Bos BCA?",Bisnis,BBCA
863,2022-08-08,Anak Pemilik BCA (BBCA) Armand Hartono Bicara Bank Digital & Kantor Cabang,Bisnis,BBCA
864,2022-08-08,"Terapkan BaaS, BCA Digital Bidik 42.000 Mahasiswa Binus jadi Nasabah",Bisnis,BBCA
865,2022-08-09,2 Cara Bayar Pajak Motor Online lewat BCA ATM hingga Internet Banking,Kontan,BBCA
866,2022-08-09,Strategi Modal Ventura Bank BCA (BBCA) Tambah Portofolio Startup,Bisnis,BBCA
867,2022-08-10,"Perkuat Digitalisasi, Nilai Transaksi Mobile Banking BCA Capai Rp2.554 Triliun pada Semester I/2022",Bisnis,BBCA
868,2022-08-10,Aksi Grup Djarum: Protelindo Obligasi Rp1 Triliun untuk Bayar Utang ke BCA,Bisnis,BBCA
869,2022-08-11,"Pansus BLBI Kembali Panggil Anthoni Salim, Terkait Dana BCA?",Bisnis,BBCA
870,2022-08-12,BCA (BBCA) Bakal Tutup Layanan Aplikasi Info BCA,Bisnis,BBCA
871,2022-08-15,BCA (BBCA) jadi Bank Swasta Terbaik dalam Bisnis Indonesia Award 2022,Bisnis,BBCA
872,2022-08-15,The Power of ‘Kepepet’ dan Geliat BCA (BBCA) Arungi Tren Bank Digital,Bisnis,BBCA
873,2022-08-15,Beda Haluan Bos BCA dan Bos BRI Soal Bank Digital,Bisnis,BBCA
874,2022-08-17,BCA (BBCA) Raih 60 Penghargaan di Ajang Global Contact Center World Awards Asia Pacific,Bisnis,BBCA
875,2022-08-17,BCA Pimpin Pangsa Pasar Penyaluran Kredit Konsumer Hingga Juni 2022,Kontan,BBCA
876,2022-08-19,Komisaris BCA (BBCA) Ungkap Besarnya Potensi Wisata di Gunungkidul,Bisnis,BBCA
877,2022-08-19,"Kurs Jual Beli Dolar AS di BCA, BRI, Bank Mandiri, dan BNI Hari Ini (19/8)",Bisnis,BBCA
878,2022-08-20,Ini Upaya BCA (BBCA) Sulap Gunungkidul Jadi The Next Bali,Bisnis,BBCA
879,2022-08-23,"BCA (BBCA) Catat Jumlah Kartu Kredit Beredar Tembus 4,5 Juta per Juli 2022",Bisnis,BBCA
880,2022-08-23,BCA Sebut Perpanjangan Restrukturisasi Diperlukan bagi Sektor Tertentu,Bisnis,BBCA
881,2022-08-23,"Kalau Dijual ke Induk Danamon, Bank Panin Pepet BCA Cs?",CNBC Indonesia,BBCA
882,2022-08-24,"Catat, Daftar Kode Bank BCA, BRI, Bank Mandiri, BNI dan Lainnya",Bisnis,BBCA
883,2022-08-29,Suwignyo Budiman Ditunjuk Jadi Presiden Komisaris Leasing Milik BCA,Bisnis,BBCA
884,2022-08-30,Berikut Cara Bikin Tabungan Dollar di BCA,Kontan,BBCA
885,2022-08-31,"Suku Bunga Kredit BRI, BCA, BNI, dan Bank Mandiri, Siapa Paling Rendah?",Bisnis,BBCA
886,2022-09-01,Historia Bisnis: Kala Bos Bank Jago (ARTO) Mengasuh BCA (BBCA),Bisnis,BBCA
887,2022-09-01,BCA Catat Transaksi Nasabah Berinvestasi Lewat WELMA Capai Rp 50 Triliun,Kontan,BBCA
888,2022-09-01,Aplikasi Welma Dorong Pertumbuhan Portofolio AUM BCA (BBCA),Bisnis,BBCA
889,2022-09-01,Persaingan Bank Papan Atas BBRI hingga BBCA Usai Naiknya Suku Bunga Acuan,Bisnis,BBCA
890,2022-09-02,"Kala Bos BBCA Sebut Bunga Kredit BCA Digital Akan Lebih Rendah dari Fintech, Terbukti?",Bisnis,BBCA
891,2022-09-02,"Daftar 7 Bank yang Layani QRIS di Thailand, BCA (BBCA) hingga BSI (BRIS)",Bisnis,BBCA
892,2022-09-05,"Pacu Bisnis Wealth Management, BCA Gelar Wealth Summit 2022",Bisnis,BBCA
893,2022-09-05,"Balapan Mobile Banking, BCA Mobile Versus Livin' Mandiri, Siapa Lebih Unggul?",Kontan,BBCA
894,2022-09-05,"Tren Investasi Meningkat, BCA Gelar Wealth Summit 2022",CNBC Indonesia,BBCA
895,2022-09-05,Transaksi Aplikasi WELMA BCA Tembus Rp 50 T Sejak 2019,CNBC Indonesia,BBCA
896,2022-09-08,"Minat Investasi Tinggi, BCA Gencarkan Edukasi untuk Nasabah",Bisnis,BBCA
897,2022-09-08,"Soal IPO Blibli, Begini Jawaban BCA Sekuritas dan BRI Danareksa",Bisnis,BBCA
898,2022-09-08,BCA: Wealth Management Jadi Solusi Atasi Ketidakpastian,Bisnis,BBCA
899,2022-09-09,Time to Buy? Ini Ramalan Bos BCA (BBCA) Waktu Investasi di Sektor Properti,Bisnis,BBCA
900,2022-09-09,Revisi Target! BCA (BBCA) Optimistis Kredit Tumbuh 10 Persen di Akhir 2022,Bisnis,BBCA
901,2022-09-09,"BCA Expo Tawarkan KKB, KPR, hingga KSM, Cek Suku Bunganya!",Bisnis,BBCA
902,2022-09-09,Beli Mobil Listrik? BCA Expo Tawarkan Leasing Hyundai Hingga Wuling,Bisnis,BBCA
903,2022-09-09,"Pacu Kredit, BCA (BBCA) Gelar BCA Expo 2 Kali dalam Setahun",Bisnis,BBCA
904,2022-09-11,BCA Tawarkan Promo Khusus Bagi Nasabah Solitaire dan Prioritas di BCA Expoversary,Kontan,BBCA
905,2022-09-12,"Punya Modal 900.000 Merchant, QRIS BCA (BBCA) Tumbuh 8 Kali Lipat",Bisnis,BBCA
906,2022-09-13,Orang Kaya Makin Banyak! Nasabah Prioritas BCA (BBCA) Naik 7 Persen,Bisnis,BBCA
907,2022-09-13,Nasabah BCA Sulit Akses Layanan Aplikasi Setelah Update iOS 16,Bisnis,BBCA
908,2022-09-14,Transaksi BI-Fast di BCA Capai Rp 271 Triliun,CNBC Indonesia,BBCA
909,2022-09-14,BCA Targetkan Jumlah Nasabah Tembus 30 Juta Tahun 2023,Kontan,BBCA
910,2022-09-14,Awas Penipuan! BCA Bantah Transaksi Mobile Banking Naik Jadi 150.000 per Bulan,Bisnis,BBCA
911,2022-09-14,BCA (BBCA) Blak-Blakan Target 30 Juta Nasabah dan IPO Bank Digital,Bisnis,BBCA
912,2022-09-14,"Tidak Sembarangan, Begini Cara jadi Nasabah Priorias BCA (BBCA)",Bisnis,BBCA
913,2022-09-14,"Bank Digital Milik BCA Belum Akan IPO, Ini Alasannya",CNBC Indonesia,BBCA
914,2022-09-15,Luar Biasa! Market Cap BBCA Nyaris Tembus Rp 1.100 Triliun,CNBC Indonesia,BBCA
915,2022-09-15,"Sejarah Baru BCA, Harga Sahamnya Tertinggi Sepanjang Masa",CNBC Indonesia,BBCA
916,2022-09-16,"Renovasi Rumah, Bos BCA Jahja Setiaatmadja Jual Saham BBCA Saat Mencetak Rekor ATH",Kontan,BBCA
917,2022-09-16,"Sah, Duo Hartono Pemilik Grup Djarum dan BBCA Kini Resmi Mendekap 5 Persen Saham TOWR",Kontan,BBCA
918,2022-09-16,"Saham BCA Pecah Rekor, Harta Hartono Makin Unlimited!",CNBC Indonesia,BBCA
919,2022-09-16,"BCA (BBCA) Catat Rekor Penjualan SBN Ritel Rp5,4 Triliun",Bisnis,BBCA
920,2022-09-16,"Capai Rp 5,4 T, BCA Catat Rekor Penjualan SBN Ritel",CNBC Indonesia,BBCA
921,2022-09-17,"Market Cap BCA (BBCA) Tembus Rp1.000 Triliun, Tinggalkan BBRI",Bisnis,BBCA
922,2022-09-17,"Dua Bos BBCA Jual Sebagian Saham, Ada Apa?",Bisnis,BBCA
